transaction_id,customer_id,date,product_id,quantity,amount,channel
T0004131,C000418,2023-08-17,P000073,3,155.74,Online
T0022570,C002336,2023-08-17,P000169,1,220.5,App
T0019685,C002013,2023-08-17,P000055,1,36.0,Store
T0014702,C001516,2023-08-17,P000094,1,30.53,Online
T0026213,C002729,2023-08-17,P000146,1,57.89,Store
T0030176,C003136,2023-08-17,P000176,1,119.61,App
T0025205,C002613,2023-08-17,P000148,2,294.38,App
T0018675,C001914,2023-08-17,P000051,3,446.44,Online
T0007603,C000768,2023-08-17,P000164,4,54.73,Online
T0010252,C001050,2023-08-17,P000142,2,21.3,App
T0011273,C001160,2023-08-17,P000200,1,42.49,Online
T0000745,C000075,2023-08-17,P000182,1,206.27,Online
T0004553,C000460,2023-08-17,P000138,3,25.32,Online
T0009621,C000974,2023-08-17,P000005,1,65.68,Online
T0047113,C004936,2023-08-17,P000187,2,345.74,Store
T0020238,C002075,2023-08-17,P000063,1,296.23,App
T0030235,C003140,2023-08-18,P000071,2,128.8,Store
T0005061,C000511,2023-08-18,P000080,4,167.36,Online
T0028813,C002982,2023-08-18,P000045,3,517.43,Online
T0035976,C003743,2023-08-18,P000088,1,120.52,Online
T0021518,C002211,2023-08-18,P000152,3,549.19,Online
T0046674,C004880,2023-08-18,P000072,2,475.65,Store
T0015472,C001594,2023-08-18,P000075,2,38.1,App
T0041799,C004358,2023-08-18,P000073,2,105.74,Store
T0018766,C001923,2023-08-18,P000084,4,147.5,Online
T0001232,C000129,2023-08-18,P000059,3,87.19,Online
T0010520,C001087,2023-08-18,P000084,2,85.22,App
T0029813,C003090,2023-08-18,P000006,3,173.69,Online
T0046341,C004843,2023-08-18,P000091,2,233.84,Store
T0014833,C001529,2023-08-18,P000044,3,1114.47,Online
T0014834,C001529,2023-08-18,P000081,2,30.3,Store
T0019163,C001959,2023-08-18,P000050,2,111.52,Online
T0020239,C002075,2023-08-18,P000040,2,101.46,Online
T0010212,C001045,2023-08-18,P000128,1,52.73,Online
T0044357,C004625,2023-08-18,P000131,1,93.75,Online
T0015296,C001576,2023-08-18,P000031,3,149.8,Online
T0001701,C000177,2023-08-18,P000185,1,103.24,Online
T0031414,C003256,2023-08-18,P000182,3,722.3,Online
T0014094,C001456,2023-08-18,P000200,4,198.3,Online
T0000490,C000052,2023-08-18,P000057,2,132.57,Store
T0016904,C001732,2023-08-18,P000023,2,25.15,Store
T0018868,C001931,2023-08-18,P000111,2,137.32,Online
T0034488,C003586,2023-08-18,P000127,3,112.19,Store
T0000569,C000058,2023-08-18,P000191,3,444.16,Store
T0016214,C001667,2023-08-19,P000075,5,104.15,Online
T0037692,C003943,2023-08-19,P000114,3,191.17,App
T0005929,C000601,2023-08-19,P000162,1,293.51,Online
T0016583,C001703,2023-08-19,P000086,2,92.3,Online
T0028559,C002957,2023-08-19,P000064,4,375.28,Store
T0045760,C004775,2023-08-19,P000111,2,157.84,Online
T0029651,C003072,2023-08-19,P000101,1,24.56,Store
T0042187,C004397,2023-08-19,P000169,2,493.82,Store
T0014241,C001470,2023-08-19,P000147,1,264.85,Online
T0027408,C002852,2023-08-19,P000150,2,375.14,Store
T0026445,C002747,2023-08-19,P000191,1,158.35,Store
T0029372,C003040,2023-08-19,P000149,5,212.33,App
T0013143,C001355,2023-08-19,P000150,2,393.18,Online
T0043740,C004559,2023-08-19,P000012,1,56.56,App
T0027996,C002912,2023-08-19,P000012,1,59.28,Store
T0029840,C003093,2023-08-19,P000056,2,112.1,Online
T0022710,C002348,2023-08-19,P000098,3,194.63,Store
T0000983,C000102,2023-08-19,P000167,2,491.87,Store
T0038356,C004010,2023-08-19,P000137,3,777.02,Online
T0039386,C004109,2023-08-19,P000067,1,67.67,App
T0036145,C003760,2023-08-19,P000094,3,78.29,App
T0038320,C004007,2023-08-19,P000075,2,38.36,Store
T0041464,C004318,2023-08-20,P000141,2,614.05,Store
T0027677,C002886,2023-08-20,P000035,3,155.33,Online
T0040184,C004191,2023-08-20,P000084,3,113.24,Online
T0026091,C002712,2023-08-20,P000159,3,485.9,Online
T0021799,C002241,2023-08-20,P000184,3,812.19,Online
T0030433,C003160,2023-08-20,P000167,1,239.56,Online
T0047581,C004983,2023-08-20,P000195,1,200.59,Online
T0022918,C002370,2023-08-20,P000180,2,64.05,Store
T0010078,C001028,2023-08-20,P000174,2,121.94,Online
T0035895,C003734,2023-08-20,P000102,1,19.35,App
T0013982,C001443,2023-08-20,P000105,2,76.05,App
T0036944,C003845,2023-08-20,P000074,1,64.51,App
T0028296,C002933,2023-08-20,P000103,2,276.02,Online
T0024526,C002538,2023-08-20,P000080,1,42.6,Store
T0018270,C001871,2023-08-20,P000020,2,120.56,App
T0018817,C001926,2023-08-20,P000074,1,58.99,App
T0038191,C003993,2023-08-20,P000120,1,37.27,Online
T0029209,C003029,2023-08-20,P000046,2,534.68,Store
T0019137,C001955,2023-08-20,P000114,1,56.97,Online
T0006154,C000622,2023-08-20,P000177,1,64.14,Online
T0006454,C000654,2023-08-20,P000112,1,176.52,Online
T0027900,C002905,2023-08-20,P000129,1,62.76,Store
T0006913,C000701,2023-08-20,P000063,1,331.8,Store
T0003875,C000398,2023-08-20,P000152,4,695.9,Store
T0030206,C003138,2023-08-20,P000139,4,315.8,Online
T0014734,C001518,2023-08-21,P000101,2,41.62,Online
T0003386,C000348,2023-08-21,P000004,3,158.12,App
T0031869,C003300,2023-08-21,P000187,2,385.26,Store
T0002920,C000302,2023-08-21,P000170,2,134.07,Online
T0022069,C002278,2023-08-21,P000166,1,66.39,App
T0044324,C004621,2023-08-21,P000153,2,230.4,Online
T0044929,C004687,2023-08-21,P000199,3,278.87,Store
T0001690,C000175,2023-08-21,P000002,3,126.38,Online
T0013914,C001436,2023-08-21,P000061,1,181.91,Online
T0047320,C004961,2023-08-21,P000135,3,58.23,Online
T0004330,C000438,2023-08-21,P000129,1,57.46,Online
T0033844,C003512,2023-08-21,P000143,2,56.05,Online
T0024413,C002526,2023-08-21,P000020,2,127.52,Online
T0009022,C000913,2023-08-21,P000144,1,46.32,Online
T0006912,C000701,2023-08-21,P000087,1,54.29,App
T0032518,C003367,2023-08-21,P000062,1,80.89,Online
T0039387,C004109,2023-08-21,P000020,2,106.96,Online
T0015571,C001604,2023-08-21,P000067,1,76.81,Online
T0022038,C002275,2023-08-21,P000150,2,356.34,App
T0019839,C002030,2023-08-21,P000110,2,51.06,App
T0021944,C002263,2023-08-21,P000046,2,539.32,Store
T0017322,C001771,2023-08-21,P000171,2,262.4,App
T0014456,C001493,2023-08-21,P000011,3,106.77,Store
T0039013,C004074,2023-08-21,P000010,2,77.07,App
T0004162,C000422,2023-08-21,P000149,1,46.9,Online
T0016150,C001660,2023-08-21,P000095,1,247.77,Online
T0023275,C002409,2023-08-21,P000183,1,323.89,Store
T0016723,C001714,2023-08-21,P000092,1,176.49,Online
T0034216,C003557,2023-08-21,P000030,1,14.59,Online
T0026257,C002733,2023-08-22,P000160,3,306.15,Store
T0017244,C001765,2023-08-22,P000059,3,94.43,Online
T0008031,C000816,2023-08-22,P000045,1,155.77,Online
T0036124,C003758,2023-08-22,P000026,2,105.1,Store
T0021364,C002197,2023-08-22,P000054,3,463.67,Store
T0001047,C000108,2023-08-22,P000117,2,104.35,App
T0008898,C000904,2023-08-22,P000056,2,95.46,Store
T0013438,C001388,2023-08-22,P000113,2,30.75,App
T0014455,C001493,2023-08-22,P000056,1,51.96,Store
T0016791,C001721,2023-08-22,P000085,2,535.39,Online
T0014790,C001525,2023-08-22,P000175,2,89.63,Online
T0037351,C003903,2023-08-22,P000180,2,66.73,Store
T0020855,C002148,2023-08-22,P000004,1,50.75,App
T0014074,C001454,2023-08-22,P000188,2,617.09,Online
T0023200,C002401,2023-08-22,P000090,2,94.27,App
T0006031,C000612,2023-08-22,P000168,1,34.64,Online
T0040834,C004250,2023-08-22,P000105,1,44.92,Online
T0040449,C004214,2023-08-22,P000047,2,56.7,Online
T0012386,C001275,2023-08-22,P000125,2,478.09,Online
T0014555,C001501,2023-08-22,P000056,2,111.5,Online
T0011790,C001218,2023-08-22,P000112,1,201.42,Online
T0000458,C000051,2023-08-23,P000030,3,51.36,Online
T0009960,C001014,2023-08-23,P000095,2,495.93,Store
T0005430,C000550,2023-08-23,P000016,1,247.98,Online
T0014699,C001516,2023-08-23,P000077,3,619.71,Store
T0013306,C001372,2023-08-23,P000027,2,146.53,Online
T0030981,C003213,2023-08-23,P000108,1,14.86,App
T0044011,C004586,2023-08-23,P000182,2,486.15,App
T0035205,C003661,2023-08-23,P000158,2,34.42,Online
T0043600,C004549,2023-08-23,P000041,1,167.79,Online
T0002503,C000257,2023-08-23,P000071,3,189.16,Store
T0008424,C000862,2023-08-23,P000119,2,653.1,Store
T0019479,C001988,2023-08-23,P000091,3,331.86,Online
T0004331,C000438,2023-08-23,P000048,2,32.34,Store
T0012345,C001271,2023-08-23,P000146,2,117.41,App
T0036660,C003811,2023-08-23,P000102,1,18.44,Online
T0030402,C003157,2023-08-23,P000154,2,68.65,Online
T0022163,C002292,2023-08-23,P000013,1,42.2,Store
T0036811,C003831,2023-08-23,P000033,1,263.74,Online
T0041977,C004376,2023-08-23,P000191,3,443.33,Store
T0039304,C004104,2023-08-23,P000147,1,264.75,Online
T0041436,C004316,2023-08-24,P000168,2,76.48,Online
T0032338,C003348,2023-08-24,P000137,3,735.86,App
T0031391,C003254,2023-08-24,P000126,1,48.86,Online
T0020113,C002059,2023-08-24,P000141,4,1410.31,Store
T0012156,C001254,2023-08-24,P000043,1,38.19,Online
T0017245,C001765,2023-08-24,P000117,1,58.18,Store
T0006939,C000702,2023-08-24,P000018,3,145.95,Online
T0022549,C002333,2023-08-24,P000079,1,126.53,App
T0039925,C004167,2023-08-24,P000125,5,1239.0,Store
T0046326,C004841,2023-08-24,P000163,4,74.13,App
T0040350,C004205,2023-08-24,P000170,2,139.8,Store
T0014914,C001534,2023-08-24,P000114,2,114.16,App
T0020168,C002067,2023-08-24,P000018,2,90.14,App
T0031232,C003236,2023-08-24,P000160,1,95.05,Online
T0022318,C002308,2023-08-24,P000108,1,14.72,Store
T0037079,C003872,2023-08-24,P000109,2,661.9,Online
T0034952,C003636,2023-08-24,P000135,2,43.24,Online
T0028108,C002919,2023-08-24,P000166,2,117.85,Online
T0026532,C002758,2023-08-24,P000138,2,17.7,App
T0030432,C003160,2023-08-24,P000061,2,361.6,App
T0042974,C004477,2023-08-24,P000196,2,265.86,Online
T0010571,C001093,2023-08-24,P000134,3,97.03,Online
T0009381,C000948,2023-08-24,P000187,1,167.46,Store
T0043645,C004553,2023-08-25,P000088,1,119.27,Online
T0024549,C002539,2023-08-25,P000051,1,128.04,Store
T0040225,C004196,2023-08-25,P000035,1,53.5,Online
T0014453,C001493,2023-08-25,P000146,3,186.93,Online
T0041864,C004365,2023-08-25,P000085,1,247.62,Online
T0039420,C004112,2023-08-25,P000124,2,111.57,Online
T0021670,C002228,2023-08-25,P000064,1,101.27,Online
T0010748,C001111,2023-08-25,P000150,1,176.63,Online
T0027922,C002907,2023-08-25,P000151,4,292.81,App
T0012127,C001251,2023-08-25,P000162,2,632.56,App
T0014700,C001516,2023-08-25,P000147,3,789.33,Store
T0003259,C000337,2023-08-25,P000094,1,30.17,App
T0003636,C000375,2023-08-25,P000071,3,177.41,Online
T0030156,C003135,2023-08-25,P000008,3,152.73,Online
T0044198,C004605,2023-08-25,P000147,2,542.51,Online
T0038146,C003988,2023-08-25,P000006,3,169.31,Online
T0033518,C003474,2023-08-25,P000172,2,113.44,Online
T0030874,C003204,2023-08-25,P000061,3,456.61,Online
T0014556,C001501,2023-08-25,P000035,5,286.0,Store
T0019523,C001994,2023-08-25,P000101,1,22.15,Online
T0009341,C000945,2023-08-25,P000049,1,189.85,App
T0044199,C004605,2023-08-25,P000176,1,126.71,Store
T0021482,C002209,2023-08-25,P000188,4,1314.49,Online
T0006127,C000617,2023-08-25,P000152,2,337.17,App
T0025896,C002694,2023-08-25,P000089,4,808.06,Online
T0023463,C002429,2023-08-25,P000157,2,39.41,Online
T0004552,C000460,2023-08-25,P000024,2,592.69,Store
T0031063,C003220,2023-08-26,P000141,1,369.13,Online
T0014848,C001530,2023-08-26,P000167,3,756.41,App
T0036165,C003762,2023-08-26,P000155,3,67.49,App
T0035794,C003724,2023-08-26,P000089,3,657.4,Online
T0041220,C004287,2023-08-26,P000059,4,114.78,App
T0018710,C001917,2023-08-26,P000189,1,51.58,App
T0042957,C004476,2023-08-26,P000130,1,244.84,Online
T0040429,C004211,2023-08-26,P000164,1,14.47,Store
T0029858,C003096,2023-08-26,P000151,1,81.5,Online
T0008317,C000851,2023-08-26,P000057,2,128.67,Online
T0026920,C002802,2023-08-26,P000067,2,147.82,Online
T0023180,C002399,2023-08-26,P000150,3,535.82,Online
T0028109,C002919,2023-08-26,P000071,2,138.43,App
T0008182,C000832,2023-08-26,P000183,1,329.89,App
T0047682,C004993,2023-08-26,P000080,4,148.32,Online
T0036742,C003821,2023-08-26,P000163,3,51.25,App
T0026626,C002769,2023-08-26,P000001,2,602.86,Online
T0038116,C003987,2023-08-26,P000050,4,191.47,Online
T0011940,C001233,2023-08-26,P000165,2,485.23,App
T0016601,C001705,2023-08-26,P000009,2,51.06,Online
T0002275,C000236,2023-08-26,P000120,1,35.96,Online
T0044683,C004664,2023-08-26,P000169,1,249.56,Online
T0007917,C000801,2023-08-26,P000078,3,781.55,Store
T0031983,C003313,2023-08-26,P000184,2,559.31,Store
T0038089,C003986,2023-08-27,P000116,1,13.72,Online
T0003059,C000318,2023-08-27,P000004,2,88.88,App
T0023980,C002485,2023-08-27,P000042,2,169.99,Online
T0019060,C001947,2023-08-27,P000009,3,69.02,App
T0038190,C003993,2023-08-27,P000053,1,8.18,Store
T0007560,C000766,2023-08-27,P000029,1,17.84,Online
T0043389,C004525,2023-08-27,P000099,3,72.43,Online
T0026880,C002794,2023-08-27,P000164,3,41.31,Online
T0026555,C002761,2023-08-27,P000102,2,39.18,App
T0013307,C001372,2023-08-27,P000121,2,85.02,Online
T0030305,C003147,2023-08-27,P000125,2,484.51,Store
T0024525,C002538,2023-08-27,P000058,1,10.04,Online
T0017246,C001765,2023-08-27,P000180,2,64.83,Online
T0013935,C001438,2023-08-27,P000017,4,270.04,Online
T0025321,C002627,2023-08-27,P000153,5,585.62,Online
T0038090,C003986,2023-08-27,P000043,4,156.86,App
T0038860,C004060,2023-08-27,P000159,2,301.6,Online
T0000631,C000063,2023-08-27,P000193,1,64.43,Online
T0044652,C004661,2023-08-27,P000139,1,77.37,Online
T0001045,C000108,2023-08-27,P000039,1,29.37,Online
T0005673,C000574,2023-08-28,P000157,2,36.83,App
T0002971,C000307,2023-08-28,P000099,2,55.23,Store
T0027439,C002856,2023-08-28,P000136,2,134.85,App
T0016826,C001725,2023-08-28,P000077,2,351.74,App
T0045238,C004720,2023-08-28,P000159,3,433.77,App
T0035343,C003676,2023-08-28,P000086,4,203.74,Online
T0006873,C000697,2023-08-28,P000036,1,113.14,App
T0016984,C001737,2023-08-28,P000152,2,347.1,App
T0027440,C002856,2023-08-28,P000028,3,113.61,Store
T0012581,C001292,2023-08-28,P000171,2,277.63,Online
T0047339,C004964,2023-08-28,P000080,3,121.22,Online
T0037080,C003872,2023-08-28,P000120,2,68.25,Online
T0047058,C004929,2023-08-28,P000199,2,187.01,App
T0014454,C001493,2023-08-28,P000152,1,155.22,Store
T0024357,C002522,2023-08-28,P000121,1,43.11,Online
T0028373,C002940,2023-08-28,P000020,1,55.24,Online
T0045152,C004712,2023-08-28,P000086,2,92.01,Online
T0039388,C004109,2023-08-28,P000186,2,62.7,Online
T0045191,C004715,2023-08-28,P000196,1,114.95,Store
T0014758,C001520,2023-08-28,P000127,2,79.45,Online
T0031952,C003310,2023-08-28,P000149,1,48.84,Store
T0042925,C004474,2023-08-28,P000184,2,642.07,Online
T0036144,C003760,2023-08-29,P000149,2,86.15,Online
T0046286,C004835,2023-08-29,P000194,2,40.56,App
T0029922,C003107,2023-08-29,P000042,1,77.22,App
T0031064,C003220,2023-08-29,P000115,1,49.49,Online
T0024355,C002522,2023-08-29,P000101,3,65.08,App
T0043295,C004510,2023-08-29,P000017,4,232.16,App
T0030822,C003201,2023-08-29,P000027,3,232.68,Store
T0013305,C001372,2023-08-29,P000045,2,349.72,Online
T0026653,C002771,2023-08-29,P000036,3,384.88,Store
T0046192,C004823,2023-08-29,P000111,2,150.43,Online
T0008962,C000910,2023-08-29,P000119,1,302.01,Online
T0018693,C001916,2023-08-29,P000190,2,286.3,Online
T0011012,C001139,2023-08-29,P000032,1,22.54,App
T0022424,C002322,2023-08-29,P000093,3,51.68,App
T0008181,C000832,2023-08-29,P000093,2,39.08,App
T0039421,C004112,2023-08-29,P000189,2,96.66,App
T0008726,C000886,2023-08-29,P000078,1,264.65,Store
T0041009,C004270,2023-08-29,P000078,4,1036.29,Online
T0018767,C001923,2023-08-29,P000112,3,611.55,Online
T0011941,C001233,2023-08-29,P000119,2,586.4,Online
T0019138,C001955,2023-08-29,P000063,1,338.56,Online
T0011426,C001176,2023-08-29,P000151,4,297.76,App
T0023793,C002460,2023-08-29,P000195,3,602.46,App
T0005353,C000542,2023-08-29,P000065,3,234.77,Online
T0027718,C002889,2023-08-29,P000155,3,75.94,Online
T0031233,C003236,2023-08-29,P000198,3,405.38,Online
T0010702,C001105,2023-08-29,P000005,2,154.41,Online
T0001999,C000212,2023-08-29,P000126,5,256.03,Online
T0022538,C002331,2023-08-30,P000105,1,41.08,Online
T0019164,C001959,2023-08-30,P000045,1,181.51,Online
T0023599,C002438,2023-08-30,P000194,2,39.29,Store
T0008494,C000868,2023-08-30,P000036,3,346.88,Online
T0016215,C001667,2023-08-30,P000158,4,69.57,Online
T0039012,C004074,2023-08-30,P000161,1,119.85,App
T0030017,C003117,2023-08-30,P000016,2,557.59,App
T0029628,C003069,2023-08-30,P000032,2,39.03,Online
T0018911,C001934,2023-08-30,P000028,2,85.21,Online
T0010584,C001094,2023-08-30,P000015,2,247.55,App
T0022818,C002358,2023-08-30,P000199,2,183.56,Online
T0033060,C003423,2023-08-30,P000009,2,44.28,Store
T0004637,C000471,2023-08-30,P000113,3,39.08,Online
T0033043,C003422,2023-08-30,P000152,1,173.22,Online
T0004825,C000489,2023-08-30,P000129,2,114.01,Online
T0001549,C000162,2023-08-30,P000156,4,414.85,Store
T0030823,C003201,2023-08-30,P000183,1,306.76,Online
T0021125,C002177,2023-08-30,P000039,1,29.72,App
T0005352,C000542,2023-08-30,P000079,3,419.21,Store
T0008318,C000851,2023-08-30,P000030,3,46.38,Store
T0018374,C001882,2023-08-30,P000011,2,68.31,Store
T0010747,C001111,2023-08-30,P000183,1,283.57,Online
T0046422,C004855,2023-08-30,P000159,1,170.47,App
T0008986,C000912,2023-08-30,P000049,5,983.75,Online
T0031087,C003221,2023-08-30,P000003,2,215.17,Store
T0017183,C001757,2023-08-31,P000189,1,53.45,Online
T0023676,C002447,2023-08-31,P000129,2,116.91,App
T0019749,C002019,2023-08-31,P000012,3,194.48,Online
T0034643,C003601,2023-08-31,P000095,3,665.51,Online
T0020436,C002100,2023-08-31,P000100,2,39.97,Online
T0006608,C000672,2023-08-31,P000101,1,24.58,Online
T0009264,C000936,2023-08-31,P000098,1,69.56,Online
T0029430,C003048,2023-08-31,P000030,2,30.14,App
T0040008,C004172,2023-08-31,P000073,1,49.61,Store
T0037294,C003898,2023-08-31,P000134,3,102.79,Store
T0023395,C002423,2023-08-31,P000054,2,318.02,Online
T0015239,C001570,2023-08-31,P000142,2,19.05,App
T0012387,C001275,2023-08-31,P000190,2,294.05,Online
T0014293,C001474,2023-08-31,P000043,3,111.11,Online
T0028644,C002966,2023-08-31,P000017,2,131.7,Online
T0003582,C000370,2023-08-31,P000079,4,567.98,Online
T0003989,C000407,2023-08-31,P000011,1,36.78,Online
T0010775,C001114,2023-08-31,P000048,3,50.03,Online
T0006222,C000633,2023-08-31,P000122,2,94.9,App
T0011427,C001176,2023-08-31,P000007,3,63.47,App
T0011939,C001233,2023-08-31,P000106,4,333.86,Online
T0035518,C003695,2023-08-31,P000050,3,143.98,Online
T0018832,C001927,2023-08-31,P000047,4,117.52,Online
T0004808,C000487,2023-08-31,P000093,1,17.93,Store
T0020856,C002148,2023-08-31,P000122,4,175.67,App
T0028643,C002966,2023-08-31,P000095,2,423.5,Online
T0045061,C004700,2023-09-01,P000003,3,362.9,Online
T0036248,C003768,2023-09-01,P000160,1,97.66,Online
T0012859,C001321,2023-09-01,P000060,1,36.77,Online
T0018272,C001871,2023-09-01,P000087,2,112.67,Store
T0021897,C002256,2023-09-01,P000150,1,192.96,Online
T0038050,C003983,2023-09-01,P000038,3,168.29,Store
T0032180,C003329,2023-09-01,P000135,1,22.42,Online
T0011308,C001163,2023-09-01,P000050,2,114.7,Online
T0047321,C004961,2023-09-01,P000095,1,224.72,Online
T0038479,C004024,2023-09-01,P000111,2,153.13,Online
T0008292,C000846,2023-09-01,P000047,2,60.35,Online
T0016905,C001732,2023-09-01,P000021,2,526.48,Online
T0011735,C001210,2023-09-01,P000016,4,990.09,Store
T0022760,C002353,2023-09-01,P000057,1,72.78,Online
T0046543,C004870,2023-09-01,P000196,3,386.68,Store
T0012653,C001298,2023-09-01,P000136,1,66.26,Online
T0018894,C001933,2023-09-01,P000067,2,147.37,Store
T0039537,C004125,2023-09-01,P000143,3,75.89,Online
T0001048,C000108,2023-09-01,P000176,4,461.6,Store
T0037297,C003898,2023-09-01,P000114,1,63.24,Online
T0035373,C003681,2023-09-01,P000105,2,74.5,Online
T0016302,C001676,2023-09-01,P000057,3,212.15,Online
T0004827,C000489,2023-09-01,P000174,3,185.99,Store
T0030252,C003141,2023-09-01,P000112,3,556.59,Store
T0008495,C000868,2023-09-01,P000088,2,242.88,Online
T0045971,C004795,2023-09-01,P000128,2,97.27,Online
T0017698,C001809,2023-09-02,P000092,2,351.71,App
T0033179,C003431,2023-09-02,P000116,3,47.08,Online
T0035878,C003732,2023-09-02,P000177,1,65.67,Online
T0018216,C001868,2023-09-02,P000029,3,58.34,Store
T0017878,C001830,2023-09-02,P000120,3,108.19,Store
T0011381,C001171,2023-09-02,P000102,1,20.25,Online
T0039535,C004125,2023-09-02,P000134,4,146.52,Store
T0003157,C000328,2023-09-02,P000093,2,40.25,Online
T0026994,C002807,2023-09-02,P000011,2,66.33,Store
T0039425,C004112,2023-09-02,P000008,1,49.89,Store
T0030251,C003141,2023-09-02,P000035,3,145.93,App
T0011942,C001233,2023-09-02,P000010,1,39.17,Online
T0041505,C004322,2023-09-02,P000047,1,26.16,App
T0001307,C000134,2023-09-02,P000070,2,85.22,Online
T0019072,C001948,2023-09-02,P000116,1,15.29,App
T0019597,C002006,2023-09-02,P000056,2,106.1,Online
T0039014,C004074,2023-09-02,P000047,1,29.91,Online
T0011505,C001184,2023-09-02,P000080,2,82.07,Online
T0019821,C002029,2023-09-02,P000043,1,39.86,App
T0044931,C004687,2023-09-02,P000113,1,15.28,Store
T0014915,C001534,2023-09-02,P000065,1,77.04,App
T0047683,C004993,2023-09-02,P000068,1,62.5,Store
T0041781,C004357,2023-09-02,P000114,2,120.77,Store
T0036278,C003774,2023-09-02,P000091,2,217.23,Online
