customer_id,signup_date,gender,age,region,plan,tenure_days,is_active,last_activity_date,churned
C001251,2023-06-14,Male,42,North,Standard,778,1,2025-07-27,0
C001252,2024-10-28,Female,25,North,Basic,276,1,2025-05-18,0
C001253,2023-11-18,Female,51,West,Basic,621,0,2025-02-05,1
C001254,2023-03-16,Male,34,East,Basic,868,1,2025-06-19,0
C001255,2024-10-25,Male,37,West,Basic,279,1,2025-05-19,0
C001256,2023-02-16,Male,34,West,Premium,896,0,2025-04-20,1
C001257,2023-09-08,Male,25,East,Premium,692,1,2025-07-23,0
C001258,2024-08-04,Female,44,East,Standard,361,0,2025-04-05,1
C001259,2023-01-01,Male,39,East,Standard,942,1,2025-06-20,0
C001260,2023-10-20,Male,28,East,Standard,650,1,2025-06-25,0
C001261,2023-10-30,Male,46,North,Standard,640,1,2025-07-26,0
C001262,2024-04-12,Male,37,South,Standard,475,1,2025-07-25,0
C001263,2024-08-31,Male,37,East,Basic,334,0,2025-04-06,1
C001264,2023-02-21,Female,54,North,Basic,891,0,2025-04-19,1
C001265,2023-05-23,Male,20,South,Basic,800,1,2025-06-16,0
C001266,2023-01-07,Male,20,West,Basic,936,1,2025-07-25,0
C001267,2024-04-09,Female,23,South,Basic,478,0,2024-11-24,1
C001268,2023-04-28,Female,40,East,Standard,825,0,2025-04-27,1
C001269,2025-01-28,Female,33,North,Standard,184,1,2025-06-06,0
C001270,2023-01-08,Female,34,West,Basic,935,1,2025-07-29,0
C001271,2023-01-10,Male,27,South,Basic,933,0,2024-12-11,1
C001272,2024-12-09,Female,53,West,Standard,234,1,2025-07-27,0
C001273,2023-04-18,Female,57,West,Basic,835,0,2025-03-04,1
C001274,2023-02-28,Male,45,West,Basic,884,1,2025-07-30,0
C001275,2023-05-14,Female,21,North,Premium,809,1,2025-07-28,0
C001276,2023-08-29,Female,32,South,Standard,702,1,2025-06-21,0
C001277,2023-06-28,Male,45,West,Premium,764,1,2025-06-13,0
C001278,2024-11-11,Male,36,West,Premium,262,0,2025-04-23,1
C001279,2024-01-10,Male,46,West,Premium,568,1,2025-07-25,0
C001280,2023-05-29,Male,49,East,Basic,794,1,2025-06-13,0
C001281,2023-12-21,Male,56,South,Basic,588,1,2025-06-02,0
C001282,2025-02-02,Female,30,North,Basic,179,1,2025-06-13,0
C001283,2024-09-15,Female,37,West,Basic,319,1,2025-05-14,0
C001284,2023-11-18,Male,32,East,Standard,621,1,2025-07-16,0
C001285,2024-05-19,Female,18,North,Standard,438,1,2025-05-04,0
C001286,2024-08-23,Male,44,North,Premium,342,1,2025-07-08,0
C001287,2024-09-15,Male,42,East,Premium,319,1,2025-06-14,0
C001288,2024-06-20,Female,31,East,Standard,406,1,2025-06-01,0
C001289,2023-11-21,Female,21,North,Standard,618,1,2025-05-11,0
C001290,2023-11-15,Female,33,North,Basic,624,0,2025-04-21,1
C001291,2024-06-10,Female,44,North,Basic,416,1,2025-06-17,0
C001292,2023-07-03,Female,50,North,Premium,759,1,2025-07-24,0
C001293,2023-05-21,Female,29,West,Basic,802,1,2025-07-26,0
C001294,2023-06-11,Male,48,East,Standard,781,1,2025-07-15,0
C001295,2024-04-19,Female,43,East,Premium,468,1,2025-07-26,0
C001296,2025-01-04,Unknown,41,West,Basic,208,1,2025-07-16,0
C001297,2023-10-14,Female,24,South,Premium,656,1,2025-07-13,0
C001298,2023-03-04,Male,24,East,Basic,880,1,2025-07-11,0
C001299,2023-11-23,Female,28,West,Premium,616,1,2025-07-02,0
C001300,2024-08-06,Female,33,East,Basic,359,1,2025-07-16,0
C001301,2023-02-18,Male,55,South,Basic,894,1,2025-06-17,0
C001302,2023-12-08,Unknown,30,East,Basic,601,0,2025-03-25,1
C001303,2024-11-19,Male,44,West,Standard,254,0,2025-03-16,1
C001304,2024-08-07,Male,32,North,Premium,358,1,2025-07-06,0
C001305,2024-03-06,Female,41,North,Standard,512,1,2025-06-06,0
C001306,2025-03-25,Male,36,West,Premium,128,1,2025-07-30,0
C001307,2023-07-22,Male,38,West,Premium,740,1,2025-06-10,0
C001308,2024-07-15,Female,40,South,Basic,381,0,2024-10-16,1
C001309,2023-09-14,Female,34,South,Standard,686,1,2025-05-21,0
C001310,2024-06-03,Male,40,South,Basic,423,1,2025-06-27,0
C001311,2024-09-02,Unknown,49,South,Standard,332,1,2025-06-14,0
C001312,2024-01-03,Female,29,West,Basic,575,1,2025-07-14,0
C001313,2023-06-07,Female,48,North,Basic,785,1,2025-07-30,0
C001314,2025-03-03,Female,34,South,Standard,150,1,2025-06-18,0
C001315,2024-04-18,Female,33,West,Basic,469,1,2025-07-28,0
C001316,2025-03-04,Male,43,South,Standard,149,1,2025-07-02,0
C001317,2024-02-12,Male,33,East,Premium,535,1,2025-07-13,0
C001318,2024-01-30,Female,40,South,Basic,548,0,2025-02-22,1
C001319,2023-11-06,Female,39,West,Standard,633,0,2025-03-15,1
C001320,2024-09-26,Male,18,West,Standard,308,1,2025-05-21,0
C001321,2023-07-09,Female,41,South,Basic,753,1,2025-07-29,0
C001322,2023-10-02,Female,22,West,Standard,668,1,2025-07-21,0
C001323,2024-12-05,Male,23,West,Basic,238,1,2025-05-24,0
C001324,2024-04-09,Male,40,West,Basic,478,0,2024-09-04,1
C001325,2023-10-12,Male,42,South,Basic,658,1,2025-05-16,0
C001326,2024-09-13,Female,49,South,Standard,321,1,2025-07-23,0
C001327,2024-08-30,Male,26,South,Standard,335,0,2025-04-18,1
C001328,2024-04-07,Male,29,South,Basic,480,1,2025-07-30,0
C001329,2024-09-25,Female,41,South,Basic,309,1,2025-06-14,0
C001330,2023-09-07,Female,49,North,Premium,693,1,2025-05-20,0
C001331,2024-11-20,Male,38,East,Premium,253,1,2025-07-28,0
C001332,2024-03-04,Male,28,East,Standard,514,0,2025-02-21,1
C001333,2024-02-25,Female,52,West,Basic,522,0,2025-04-11,1
C001334,2024-11-06,Female,34,West,Basic,267,1,2025-06-10,0
C001335,2024-02-23,Female,34,South,Premium,524,0,2025-02-24,1
C001336,2023-12-02,Female,22,South,Basic,607,0,2025-03-19,1
C001337,2023-07-24,Male,44,East,Basic,738,1,2025-05-13,0
C001338,2023-03-04,Male,45,North,Standard,880,1,2025-06-23,0
C001339,2023-05-21,Male,29,North,Standard,802,0,2024-11-21,1
C001340,2023-06-17,Male,54,West,Standard,775,0,2024-12-26,1
C001341,2023-08-16,Female,31,North,Basic,715,1,2025-06-17,0
C001342,2023-09-24,Male,43,West,Standard,676,0,2025-02-13,1
C001343,2023-10-01,Male,39,West,Standard,669,1,2025-06-01,0
C001344,2024-03-30,Unknown,18,South,Standard,488,1,2025-06-23,0
C001345,2024-11-13,Male,42,West,Basic,260,1,2025-05-14,0
C001346,2025-03-18,Male,41,South,Standard,135,1,2025-05-27,0
C001347,2023-02-06,Male,19,West,Standard,906,1,2025-07-28,0
C001348,2023-05-15,Female,52,West,Standard,808,1,2025-05-04,0
C001349,2023-01-20,Female,41,North,Standard,923,1,2025-06-17,0
C001350,2023-05-28,Male,49,East,Basic,795,0,2024-12-14,1
C001351,2023-02-28,Female,19,East,Basic,884,1,2025-07-16,0
C001352,2024-01-06,Female,32,North,Basic,572,1,2025-07-22,0
C001353,2025-02-20,Female,48,West,Basic,161,1,2025-07-10,0
C001354,2024-08-05,Female,21,South,Standard,360,1,2025-06-01,0
C001355,2023-01-27,Female,33,South,Standard,916,0,2025-04-25,1
C001356,2024-12-06,Female,41,North,Basic,237,0,2025-02-12,1
C001357,2024-04-22,Male,18,East,Premium,465,1,2025-07-06,0
C001358,2023-09-27,Male,23,West,Basic,673,1,2025-07-24,0
C001359,2023-06-27,Male,50,East,Basic,765,0,2025-02-28,1
C001360,2024-02-08,Female,37,West,Basic,539,1,2025-05-25,0
C001361,2025-03-19,Female,48,East,Standard,134,0,2025-04-24,1
C001362,2023-01-15,Female,38,North,Standard,928,0,2025-01-22,1
C001363,2023-10-20,Male,61,South,Premium,650,0,2025-03-19,1
C001364,2024-10-04,Female,41,North,Basic,300,0,2024-12-22,1
C001365,2024-07-30,Female,49,North,Basic,366,1,2025-07-26,0
C001366,2024-01-07,Female,34,North,Standard,571,1,2025-07-12,0
C001367,2025-01-20,Female,39,West,Standard,192,1,2025-06-17,0
C001368,2024-04-21,Female,43,West,Premium,466,1,2025-06-20,0
C001369,2024-02-19,Female,45,North,Basic,528,0,2025-03-16,1
C001370,2024-03-15,Female,36,South,Standard,503,1,2025-07-03,0
C001371,2023-03-30,Female,37,North,Basic,854,0,2025-02-07,1
C001372,2023-03-26,Male,42,West,Standard,858,1,2025-07-16,0
C001373,2024-05-17,Male,42,South,Basic,440,1,2025-07-06,0
C001374,2024-02-22,Female,26,East,Standard,525,1,2025-07-16,0
C001375,2024-08-20,Male,39,East,Standard,345,1,2025-07-06,0
C001376,2024-05-01,Unknown,40,East,Basic,456,0,2025-02-14,1
C001377,2023-07-31,Male,27,South,Basic,731,1,2025-07-14,0
C001378,2024-10-29,Female,46,North,Basic,275,1,2025-06-18,0
C001379,2024-09-18,Male,41,North,Basic,316,1,2025-06-13,0
C001380,2025-01-04,Male,60,South,Basic,208,0,2025-02-09,1
C001381,2023-12-17,Female,36,West,Basic,592,1,2025-06-25,0
C001382,2025-02-20,Male,48,South,Standard,161,1,2025-07-06,0
C001383,2023-08-05,Male,42,North,Basic,726,1,2025-05-31,0
C001384,2024-12-22,Male,56,West,Basic,221,0,2025-03-25,1
C001385,2023-04-17,Female,27,North,Premium,836,1,2025-05-17,0
C001386,2024-11-21,Male,32,North,Basic,252,1,2025-07-07,0
C001387,2024-01-27,Female,27,West,Standard,551,1,2025-05-14,0
C001388,2023-02-02,Female,36,East,Standard,910,1,2025-07-04,0
C001389,2023-05-21,Female,25,South,Premium,802,1,2025-07-19,0
C001390,2024-10-14,Female,21,East,Basic,290,1,2025-05-04,0
C001391,2024-01-04,Female,18,East,Standard,574,1,2025-06-22,0
C001392,2023-09-16,Male,18,North,Basic,684,1,2025-06-21,0
C001393,2023-12-23,Female,43,East,Premium,586,1,2025-06-19,0
C001394,2024-07-26,Male,32,East,Basic,370,1,2025-05-23,0
C001395,2025-02-02,Female,24,West,Standard,179,1,2025-07-27,0
C001396,2024-08-03,Male,30,West,Basic,362,1,2025-07-22,0
C001397,2023-11-16,Female,31,South,Premium,623,1,2025-06-13,0
C001398,2024-04-25,Male,27,East,Standard,462,1,2025-06-11,0
C001399,2024-06-06,Male,53,North,Basic,420,0,2024-11-26,1
C001400,2024-04-27,Female,51,North,Basic,460,1,2025-05-18,0
C001401,2023-12-11,Female,52,South,Basic,598,1,2025-06-07,0
C001402,2024-07-02,Male,38,East,Basic,394,1,2025-07-18,0
C001403,2023-10-25,Female,39,East,Basic,645,0,2025-04-07,1
C001404,2023-08-28,Female,30,South,Premium,703,1,2025-07-27,0
C001405,2024-09-18,Unknown,28,West,Standard,316,1,2025-07-21,0
C001406,2023-01-31,Female,37,West,Premium,912,0,2025-03-25,1
C001407,2024-06-03,Male,43,East,Basic,423,1,2025-06-10,0
C001408,2025-01-28,Male,48,North,Standard,184,0,2025-03-15,1
C001409,2023-07-20,Female,31,West,Standard,742,1,2025-07-20,0
C001410,2024-09-25,Female,24,West,Basic,309,1,2025-07-08,0
C001411,2023-08-23,Male,44,North,Standard,708,1,2025-07-18,0
C001412,2024-12-18,Male,18,South,Basic,225,1,2025-06-23,0
C001413,2025-01-27,Female,36,West,Premium,185,1,2025-06-26,0
C001414,2023-11-23,Male,37,East,Standard,616,1,2025-07-15,0
C001415,2024-08-17,Male,33,South,Premium,348,1,2025-07-15,0
C001416,2024-04-19,Male,21,North,Standard,468,1,2025-06-29,0
C001417,2024-04-21,Male,33,East,Standard,466,1,2025-07-13,0
C001418,2023-04-02,Male,53,South,Standard,851,1,2025-07-08,0
C001419,2023-05-01,Female,42,North,Basic,822,1,2025-07-15,0
C001420,2024-03-30,Male,48,South,Basic,488,1,2025-07-11,0
C001421,2023-03-19,Male,24,North,Standard,865,1,2025-06-27,0
C001422,2024-11-29,Male,39,East,Premium,244,0,2025-04-11,1
C001423,2023-08-03,Male,37,West,Basic,728,0,2025-04-09,1
C001424,2023-12-02,Male,38,South,Premium,607,1,2025-07-27,0
C001425,2025-02-21,Female,42,East,Basic,160,0,2025-04-02,1
C001426,2023-08-28,Female,38,South,Standard,703,1,2025-07-17,0
C001427,2024-11-01,Male,25,North,Basic,272,1,2025-07-28,0
C001428,2023-12-09,Male,43,West,Basic,600,1,2025-07-25,0
C001429,2023-01-17,Male,45,North,Basic,926,1,2025-07-13,0
C001430,2024-11-20,Female,50,North,Basic,253,1,2025-05-24,0
C001431,2023-07-28,Female,50,South,Basic,734,1,2025-05-24,0
C001432,2024-09-30,Male,41,East,Basic,304,1,2025-07-29,0
C001433,2023-07-06,Female,25,South,Basic,756,1,2025-05-15,0
C001434,2025-01-03,Male,21,North,Basic,209,1,2025-07-12,0
C001435,2024-03-04,Female,34,West,Basic,514,0,2025-04-27,1
C001436,2023-05-07,Female,46,South,Standard,816,1,2025-07-23,0
C001437,2024-05-29,Female,45,North,Premium,428,1,2025-05-04,0
C001438,2023-07-17,Female,39,South,Basic,745,0,2025-04-06,1
C001439,2024-03-30,Male,36,North,Basic,488,0,2025-01-27,1
C001440,2023-03-04,Female,56,South,Standard,880,0,2025-03-15,1
C001441,2024-09-18,Female,42,East,Basic,316,0,2025-04-15,1
C001442,2024-09-18,Female,36,West,Standard,316,1,2025-06-22,0
C001443,2023-05-01,Male,30,North,Basic,822,1,2025-06-16,0
C001444,2023-07-09,Male,26,North,Basic,753,1,2025-07-10,0
C001445,2023-12-21,Female,25,North,Basic,588,1,2025-07-10,0
C001446,2024-06-24,Female,26,North,Basic,402,0,2025-03-02,1
C001447,2024-08-18,Female,39,North,Standard,347,1,2025-06-29,0
C001448,2024-02-24,Female,36,South,Basic,523,1,2025-07-14,0
C001449,2024-05-20,Female,33,North,Premium,437,1,2025-07-27,0
C001450,2024-12-25,Female,44,East,Basic,218,1,2025-06-13,0
C001451,2023-11-27,Female,55,South,Premium,612,1,2025-06-04,0
C001452,2024-09-21,Female,28,North,Basic,313,0,2024-12-21,1
C001453,2023-10-26,Male,30,South,Basic,644,0,2024-08-05,1
C001454,2023-04-07,Male,18,North,Standard,846,1,2025-07-23,0
C001455,2024-10-15,Female,36,East,Basic,289,1,2025-06-29,0
C001456,2023-04-13,Male,35,South,Premium,840,1,2025-07-24,0
C001457,2024-04-04,Female,45,North,Basic,483,0,2025-01-02,1
C001458,2023-02-10,Male,36,South,Standard,902,1,2025-07-26,0
C001459,2024-11-27,Male,31,North,Basic,246,1,2025-06-13,0
C001460,2025-03-09,Female,38,West,Standard,144,1,2025-06-19,0
C001461,2023-12-24,Female,42,West,Standard,585,1,2025-06-14,0
C001462,2024-03-10,Male,20,North,Standard,508,1,2025-07-21,0
C001463,2024-05-26,Female,47,East,Basic,431,0,2025-03-05,1
C001464,2023-02-16,Female,50,North,Premium,896,1,2025-07-08,0
C001465,2024-12-20,Female,42,North,Premium,223,1,2025-05-14,0
C001466,2023-01-10,Male,27,North,Premium,933,1,2025-07-22,0
C001467,2024-09-29,Female,33,West,Standard,305,1,2025-06-13,0
C001468,2025-01-03,Female,48,South,Basic,209,1,2025-07-23,0
C001469,2024-04-20,Male,27,West,Basic,467,1,2025-05-21,0
C001470,2023-08-12,Female,43,South,Premium,719,1,2025-07-13,0
C001471,2024-02-01,Female,36,North,Premium,546,1,2025-06-04,0
C001472,2023-11-25,Female,38,West,Basic,614,0,2025-04-22,1
C001473,2025-02-04,Female,28,West,Basic,177,1,2025-05-20,0
C001474,2023-07-11,Male,40,West,Premium,751,1,2025-06-18,0
C001475,2023-09-26,Male,39,East,Basic,674,1,2025-05-24,0
C001476,2023-11-20,Female,21,South,Basic,619,0,2024-12-09,1
C001477,2024-02-05,Female,36,North,Premium,542,1,2025-05-08,0
C001478,2024-05-28,Female,43,North,Premium,429,1,2025-07-04,0
C001479,2025-03-21,Female,33,South,Premium,132,1,2025-07-22,0
C001480,2024-06-19,Male,18,West,Basic,407,1,2025-06-24,0
C001481,2025-01-25,Male,35,East,Basic,187,1,2025-07-30,0
C001482,2024-08-10,Male,51,West,Standard,355,1,2025-05-27,0
C001483,2023-05-02,Male,33,North,Standard,821,1,2025-07-08,0
C001484,2024-12-26,Female,51,East,Basic,217,0,2025-04-10,1
C001485,2024-06-29,Male,28,West,Premium,397,1,2025-07-26,0
C001486,2023-07-20,Female,25,South,Premium,742,1,2025-07-04,0
C001487,2023-08-13,Male,36,South,Basic,718,1,2025-07-26,0
C001488,2024-11-04,Female,28,East,Basic,269,1,2025-07-13,0
C001489,2023-07-16,Female,40,East,Basic,746,0,2024-11-28,1
C001490,2024-08-10,Male,33,West,Standard,355,0,2025-02-22,1
C001491,2024-10-10,Male,51,South,Basic,294,0,2024-11-16,1
C001492,2024-01-29,Male,32,North,Standard,549,0,2025-04-07,1
C001493,2023-06-10,Female,37,South,Standard,782,0,2024-12-12,1
C001494,2023-03-12,Male,42,North,Premium,872,1,2025-05-09,0
C001495,2023-01-14,Female,46,East,Basic,929,0,2025-03-10,1
C001496,2024-05-16,Unknown,51,North,Standard,441,1,2025-07-27,0
C001497,2024-09-05,Female,34,West,Standard,329,1,2025-07-29,0
C001498,2025-03-15,Male,33,West,Standard,138,1,2025-07-23,0
C001499,2024-04-14,Female,18,North,Premium,473,1,2025-07-14,0
C001500,2023-10-18,Male,57,North,Standard,652,1,2025-07-08,0
C001501,2023-05-19,Male,40,South,Premium,804,1,2025-06-25,0
C001502,2024-10-23,Female,44,West,Basic,281,1,2025-06-06,0
C001503,2025-01-09,Female,42,North,Standard,203,1,2025-06-21,0
C001504,2024-09-08,Male,37,North,Standard,326,1,2025-07-29,0
C001505,2023-08-21,Male,40,East,Premium,710,1,2025-07-21,0
C001506,2023-01-01,Male,31,East,Basic,942,0,2025-04-27,1
C001507,2023-05-09,Female,33,North,Basic,814,1,2025-06-24,0
C001508,2024-08-21,Male,27,East,Standard,344,1,2025-06-26,0
C001509,2023-08-18,Unknown,52,West,Basic,713,1,2025-07-26,0
C001510,2024-08-06,Female,42,North,Standard,359,1,2025-05-02,0
C001511,2025-03-05,Female,56,South,Premium,148,1,2025-06-25,0
C001512,2024-01-13,Male,59,North,Premium,565,1,2025-07-05,0
C001513,2024-07-25,Female,22,North,Basic,371,1,2025-06-12,0
C001514,2023-09-09,Female,46,North,Basic,691,1,2025-07-28,0
C001515,2023-04-09,Female,23,South,Standard,844,1,2025-05-24,0
C001516,2023-04-22,Male,38,West,Standard,831,1,2025-07-22,0
C001517,2024-02-28,Male,40,East,Standard,519,1,2025-07-20,0
C001518,2023-04-23,Male,24,North,Standard,830,0,2024-11-24,1
C001519,2024-07-28,Female,29,North,Standard,368,1,2025-05-28,0
C001520,2023-02-28,Female,40,East,Basic,884,1,2025-06-11,0
C001521,2025-03-29,Female,38,North,Standard,124,1,2025-07-30,0
C001522,2023-01-04,Male,26,South,Basic,939,1,2025-05-19,0
C001523,2024-10-24,Male,30,South,Basic,280,1,2025-07-30,0
C001524,2023-07-20,Male,22,West,Standard,742,0,2025-02-23,1
C001525,2023-06-20,Male,24,North,Standard,772,1,2025-07-24,0
C001526,2024-01-29,Male,33,East,Standard,549,1,2025-07-30,0
C001527,2024-08-16,Female,46,North,Basic,349,0,2025-04-18,1
C001528,2024-06-23,Female,48,East,Basic,403,1,2025-05-25,0
C001529,2023-05-09,Female,55,East,Basic,814,1,2025-06-14,0
C001530,2023-02-26,Male,41,West,Standard,886,1,2025-05-18,0
C001531,2023-04-25,Male,38,East,Basic,828,0,2025-02-22,1
C001532,2023-03-15,Male,41,South,Standard,869,1,2025-07-18,0
C001533,2023-09-17,Female,41,North,Standard,683,1,2025-06-26,0
C001534,2023-01-06,Male,20,North,Standard,937,1,2025-07-28,0
C001535,2023-06-17,Female,55,East,Premium,775,1,2025-06-15,0
C001536,2023-03-11,Male,18,West,Premium,873,1,2025-05-07,0
C001537,2024-10-05,Female,48,South,Premium,299,1,2025-07-12,0
C001538,2023-04-19,Female,37,East,Standard,834,1,2025-07-12,0
C001539,2023-07-17,Male,26,South,Basic,745,0,2024-05-09,1
C001540,2024-04-05,Female,42,South,Standard,482,1,2025-07-14,0
C001541,2023-12-12,Male,35,South,Standard,597,0,2025-03-15,1
C001542,2023-08-10,Female,30,North,Basic,721,0,2025-04-26,1
C001543,2023-08-09,Male,23,South,Standard,722,1,2025-07-14,0
C001544,2024-09-14,Male,22,East,Standard,320,1,2025-06-05,0
C001545,2024-02-11,Female,30,South,Basic,536,1,2025-05-11,0
C001546,2024-03-02,Female,33,East,Standard,516,1,2025-07-23,0
C001547,2023-10-20,Male,24,East,Basic,650,1,2025-06-26,0
C001548,2024-12-13,Female,37,South,Basic,230,1,2025-07-31,0
C001549,2024-10-25,Male,26,West,Premium,279,1,2025-07-15,0
C001550,2024-06-11,Male,40,South,Standard,415,1,2025-06-23,0
C001551,2023-11-10,Female,49,North,Standard,629,1,2025-07-20,0
C001552,2024-01-21,Male,39,North,Basic,557,1,2025-07-25,0
C001553,2024-01-11,Male,36,North,Standard,567,1,2025-07-30,0
C001554,2025-01-22,Female,31,East,Basic,190,0,2025-04-26,1
C001555,2024-12-27,Male,51,West,Standard,216,0,2025-04-16,1
C001556,2024-09-06,Female,35,North,Premium,328,0,2025-03-02,1
C001557,2023-11-29,Male,61,North,Premium,610,1,2025-07-12,0
C001558,2024-06-04,Male,25,South,Basic,422,1,2025-07-25,0
C001559,2025-02-06,Male,39,East,Standard,175,0,2025-02-28,1
C001560,2024-04-17,Female,51,South,Premium,470,1,2025-07-21,0
C001561,2023-10-01,Female,30,East,Basic,669,0,2025-04-28,1
C001562,2023-04-11,Male,34,East,Basic,842,1,2025-06-25,0
C001563,2024-09-22,Male,43,South,Premium,312,1,2025-06-10,0
C001564,2024-10-09,Female,40,West,Standard,295,1,2025-07-28,0
C001565,2023-12-10,Male,42,South,Basic,599,0,2025-03-31,1
C001566,2023-07-26,Female,48,West,Basic,736,1,2025-07-05,0
C001567,2025-01-20,Male,33,North,Standard,192,1,2025-07-20,0
C001568,2023-11-08,Female,51,North,Basic,631,1,2025-06-30,0
C001569,2024-03-28,Male,19,East,Standard,490,0,2025-03-08,1
C001570,2023-02-05,Female,47,East,Basic,907,1,2025-05-23,0
C001571,2024-02-24,Female,48,West,Standard,523,1,2025-07-13,0
C001572,2025-03-30,Male,29,South,Standard,123,1,2025-07-14,0
C001573,2023-08-07,Male,22,West,Standard,724,0,2025-02-13,1
C001574,2023-05-26,Female,34,North,Standard,797,1,2025-06-10,0
C001575,2024-02-28,Female,41,North,Basic,519,0,2025-01-09,1
C001576,2023-07-06,Male,33,South,Basic,756,1,2025-06-13,0
C001577,2024-05-28,Male,42,West,Basic,429,0,2024-12-24,1
C001578,2024-12-16,Female,56,East,Standard,227,1,2025-07-05,0
C001579,2023-02-26,Male,23,South,Premium,886,1,2025-07-02,0
C001580,2025-01-16,Female,18,North,Standard,196,1,2025-05-17,0
C001581,2023-02-14,Male,36,North,Basic,898,1,2025-07-15,0
C001582,2023-05-19,Female,30,South,Basic,804,0,2025-02-24,1
C001583,2024-10-06,Female,32,South,Basic,298,1,2025-05-23,0
C001584,2023-07-29,Unknown,49,East,Basic,733,0,2025-04-28,1
C001585,2024-10-22,Male,35,East,Standard,282,1,2025-06-30,0
C001586,2024-03-03,Female,36,West,Basic,515,0,2025-02-23,1
C001587,2023-02-19,Male,32,North,Basic,893,1,2025-07-27,0
C001588,2024-05-10,Female,36,South,Basic,447,1,2025-06-27,0
C001589,2023-10-03,Female,39,South,Standard,667,1,2025-05-06,0
C001590,2023-10-14,Male,64,East,Standard,656,0,2025-02-26,1
C001591,2023-10-01,Female,39,South,Premium,669,1,2025-07-16,0
C001592,2024-05-31,Male,48,West,Basic,426,1,2025-06-24,0
C001593,2024-01-16,Female,38,East,Premium,562,1,2025-05-29,0
C001594,2023-01-16,Female,18,North,Standard,927,1,2025-07-27,0
C001595,2023-09-29,Female,31,North,Basic,671,1,2025-06-27,0
C001596,2023-01-09,Male,39,East,Basic,934,1,2025-06-28,0
C001597,2024-12-10,Male,44,East,Basic,233,0,2025-01-29,1
C001598,2023-07-01,Female,39,North,Standard,761,1,2025-06-15,0
C001599,2023-02-21,Male,46,North,Basic,891,0,2025-04-26,1
C001600,2024-04-19,Male,22,East,Premium,468,1,2025-05-19,0
C001601,2024-09-21,Male,37,East,Basic,313,0,2025-04-01,1
C001602,2024-08-31,Male,50,North,Standard,334,1,2025-05-11,0
